entry_bar,exit_bar,entry_time,exit_time,direction,entry_price,exit_price,duration_bars,pnl,slippage,is_oos
101235,101236,2019-05-26 17:05:00,2019-05-26 17:10:00,1,8230.0,8811.0,1,2880.0,25.0,True
101262,101265,2019-05-26 19:20:00,2019-05-26 19:35:00,1,8900.0,8919.9,3,74.49999999999818,25.0,True
101447,101459,2019-05-27 10:45:00,2019-05-27 11:45:00,1,9010.0,8944.65,12,-351.7500000000018,25.0,True
101572,101577,2019-05-28 02:10:00,2019-05-28 02:35:00,-1,8720.0,8797.1,5,-410.5000000000018,25.0,True
101614,101629,2019-05-28 05:40:00,2019-05-28 06:55:00,-1,8710.0,8792.05,15,-435.24999999999636,25.0,True
101648,101650,2019-05-28 08:30:00,2019-05-28 08:40:00,-1,8705.0,8635.5,2,322.5,25.0,True
101817,101837,2019-05-28 23:35:00,2019-05-29 01:15:00,-1,8550.0,8504.2,20,203.99999999999636,25.0,True
102100,102110,2019-05-30 00:10:00,2019-05-30 01:00:00,1,8775.0,8716.95,10,-315.24999999999636,25.0,True
102227,102232,2019-05-30 10:45:00,2019-05-30 11:10:00,1,8805.0,9033.75,5,1118.75,25.0,True
102234,102235,2019-05-30 11:20:00,2019-05-30 11:25:00,-1,8560.0,8600.15,1,-225.74999999999818,25.0,True
102282,102285,2019-05-30 15:20:00,2019-05-30 15:35:00,-1,8515.0,8428.45,3,407.74999999999636,25.0,True
102291,102292,2019-05-30 17:05:00,2019-05-30 17:10:00,-1,8345.0,8271.9,1,340.5000000000018,25.0,True
102375,102377,2019-05-31 00:05:00,2019-05-31 00:15:00,-1,8190.0,8226.45,2,-207.25000000000364,25.0,True
102564,102594,2019-05-31 15:50:00,2019-06-02 19:20:00,1,8580.0,8776.35,30,956.7500000000018,25.0,True
102859,102860,2019-06-03 18:25:00,2019-06-03 18:30:00,-1,8385.0,8201.2,1,893.9999999999964,25.0,True
102867,102869,2019-06-03 19:05:00,2019-06-03 19:15:00,-1,8070.0,7802.25,2,1313.75,25.0,True
103079,103080,2019-06-04 12:45:00,2019-06-04 12:50:00,-1,7725.0,7650.75,1,346.25,25.0,True
