ticker,q,time_scale,VR,Z2,p2,significant
BTC,2304,8.0d,0.8175237384940097,-0.0019220224979644227,0.9984664488675583,False
BTC,2306,8.0d,0.8175010795199263,-0.0019215182862412205,0.9984668511695649,False
BTC,2330,8.1d,0.8174067521008066,-0.0019136672878495358,0.9984731153484512,False
BTC,2354,8.2d,0.8172093157941728,-0.0019070194274339225,0.9984784195639604,False
BTC,2378,8.3d,0.8172100447949069,-0.0018984286244831767,0.9984852740205921,False
BTC,2402,8.3d,0.8170665830385021,-0.0018914597800973104,0.9984908343439511,False
BTC,2426,8.4d,0.8168331411903109,-0.001885531979866689,0.9984955640358006,False
BTC,2450,8.5d,0.8167269595148471,-0.001878403578236988,0.998501251667332,False
BTC,2474,8.6d,0.816545809066032,-0.0018721524073874397,0.9985062393712696,False
BTC,2498,8.7d,0.816619786604327,-0.0018634111538399676,0.9985132138703514,False
BTC,2522,8.8d,0.8167591517883039,-0.0018541294380588671,0.9985206195952774,False
BTC,2546,8.8d,0.8169581965070664,-0.0018443699419129975,0.9985284065332589,False
BTC,2570,8.9d,0.8173455399597687,-0.0018328463072702936,0.9985376010478835,False
BTC,2594,9.0d,0.8178145814846454,-0.0018206441100191114,0.9985473369764337,False
BTC,2618,9.1d,0.8183557611137889,-0.0018078655355812272,0.9985575327869067,False
BTC,2642,9.2d,0.819009252462295,-0.0017941183168382223,0.9985685014627068,False
BTC,2666,9.3d,0.8196252914128498,-0.0017808916900410316,0.99857905476716,False
BTC,2690,9.3d,0.8202386565327783,-0.0017678360361682872,0.998589471655418,False
BTC,2714,9.4d,0.8207532247670417,-0.0017558892372053572,0.9985990038070669,False
BTC,2738,9.5d,0.8213207267673095,-0.0017435563254849856,0.998608844031855,False
BTC,2762,9.6d,0.8219958945541566,-0.0017303082292933136,0.9986194144673213,False
BTC,2786,9.7d,0.8227327292330381,-0.001716598557206669,0.9986303531867671,False
BTC,2810,9.8d,0.8233825577208878,-0.0017038649349188691,0.9986405131325353,False
BTC,2834,9.8d,0.8241013462518115,-0.0016905961696402675,0.9986511000602436,False
BTC,2858,9.9d,0.8246638845370864,-0.0016789536059132976,0.9986603894689057,False
BTC,2880,10.0d,0.8251178409471839,-0.001668972549453514,0.9986683531885976,False
BTC,2882,10.0d,0.8251573314479869,-0.001668086752144552,0.9986690599516106,False
BTC,2906,10.1d,0.8256010573329049,-0.0016578022947780766,0.9986772657500134,False
BTC,2930,10.2d,0.8260428560333666,-0.001647640630937525,0.9986853735736305,False
BTC,2954,10.3d,0.8263973028152325,-0.0016384059360862202,0.9986927417841307,False
BTC,2978,10.3d,0.8266764627442612,-0.0016299739828325444,0.9986994695004658,False
BTC,3002,10.4d,0.8270134341391169,-0.0016210881792008873,0.9987065593366269,False
BTC,3026,10.5d,0.8273935807896848,-0.001611889167042848,0.998713899076813,False
BTC,3050,10.6d,0.8278165573402727,-0.0016023825088983064,0.9987214842827754,False
BTC,3074,10.7d,0.8281640093226526,-0.0015936680665175078,0.9987284373929288,False
BTC,3098,10.8d,0.8285573587536021,-0.0015846146351461028,0.9987356609769213,False
BTC,3122,10.8d,0.8290365594783847,-0.0015748568829803522,0.9987434465270077,False
BTC,3146,10.9d,0.8295969430390463,-0.0015644440092631173,0.9987517547879454,False
BTC,3170,11.0d,0.8302834432089926,-0.0015529707271867916,0.9987609091314551,False
BTC,3194,11.1d,0.8310502982174431,-0.0015408642964830153,0.9987705686540427,False
BTC,3218,11.2d,0.8318550929515519,-0.0015285158671406217,0.9987804212635623,False
BTC,3242,11.3d,0.8325774511289094,-0.0015170178087282333,0.998789595376212,False
BTC,3266,11.3d,0.8334011939935937,-0.0015047008237737396,0.9987994228971262,False
BTC,3290,11.4d,0.8341916824722015,-0.0014927841694106477,0.9988089310009802,False
